"gen","tier","elo","year","month","usage_link","team_link"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/ou-1500.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1630.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen1ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1760.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/doublesou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/ou-0.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/doublesou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/ou-1500.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1630.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen2ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1760.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-0.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-0.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-0.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/nu-0.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-1500.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-1500.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-1500.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/nu-1500.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-1630.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-1630.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-1630.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/nu-1630.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-1760.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-1760.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-1760.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/nu-1760.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/doublesou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/ou-0.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/doublesou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/ou-1500.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1630.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1760.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-0.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-1500.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-1630.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen3ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-1760.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-0.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-0.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-0.txt"
"6","nu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-0.txt","https://www.smogon.com/stats/2016-10/metagame/nu-0.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-1500.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-1500.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-1500.txt"
"6","nu",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1500.txt","https://www.smogon.com/stats/2016-10/metagame/nu-1500.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-1630.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-1630.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-1630.txt"
"6","nu",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1630.txt","https://www.smogon.com/stats/2016-10/metagame/nu-1630.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3nu-1760.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4nu-1760.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5nu-1760.txt"
"6","nu",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4nu-1760.txt","https://www.smogon.com/stats/2016-10/metagame/nu-1760.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/doublesou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-0.txt"
"6","ou",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-0.txt","https://www.smogon.com/stats/2016-10/metagame/ou-0.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/doublesou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1500.txt"
"6","ou",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1500.txt","https://www.smogon.com/stats/2016-10/metagame/ou-1500.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1630.txt"
"6","ou",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1630.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen1ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen2ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5doublesou-1760.txt"
"6","ou",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ou-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ou-1760.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-0.txt"
"6","ubers",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-0.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-0.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-1500.txt"
"6","ubers",1500,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1500.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-1500.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-1630.txt"
"6","ubers",1630,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1630.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-1630.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/doublesubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen3ubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen4ubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/gen5ubers-1760.txt"
"6","ubers",1760,2016,10,"https://www.smogon.com/stats/2016-10/gen4ubers-1760.txt","https://www.smogon.com/stats/2016-10/metagame/ubers-1760.txt"
"6","uu",0,2016,10,"https://www.smogon.com/stats/2016-10/gen4uu-0.txt","https://www.smogon.com/stats/2016-10/metagame/doublesuu-0.txt"
